1320046437216944129,"Messi nuevamente no aparece\n\nTweet válido desde el 2015 (es que ahora ni siquiera en La Liga, el único crédito por el cual justificaba el regalo del balón de oro de la pasada temporada)","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558579
1320058928974172162,que triste que es Messi en el barca e...,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603561558
1320062528660144128,"Si fuera messi ya lo hubiese cagado a palo a bertomeu, dejo de entrenar y me voy de vacaciones al caribe hasta conseguir otro club jajaja","[[0, 0, 0, 0]]",['Messi'],,1603562417
1320054914261913600,Check out TRADING CARD MESSI  2010/11 BARCELONA MEGA BOMBERS #FCBarcelona https://t.co/IAApHL2R8f via @eBay,"[[0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603560601
1320068234540929030,Mendy saved us today! #MUNCHE,,['#MUNCHE'],,1603563777
1320046244522319883,todo mundo sabe que o messi não queria estar lá mas isentar ele de culpa então é melhor ele ficar no banco a temporada toda,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558533
1320067939081592836,"⏱ TERMINÉ !\n\nMAN UTD 🔴  0-0  🔵 CHELSEA\n\nLes Blues repartent avec le point du nul et manquent l'occasion de monter sur le podium.\n\nMU est 15e 🤨\n\n#PL | #MUNCHE https://t.co/vPu5dsLLgo",,['#MUNCHE'],,1603563707
1320054370411700224,"Partido bueno,han sido rachas de los 2 equipos,y quien las ha metido ganó.\nEl penalti se puede o no pitar.Lo ha pitado por el agarrón,porque si es por la caída de Ramos yo ya me voy.\n#ElClasico #RealMadrid #FCBarcelona #LaLiga #SergioRamos #Messi #Lenglet #ansufati","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603560472
1320055163147649025,Luka MODRIC = DIOS https://t.co/9XNO5UDXvg,"[[0, 1, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603560661
1320068163938230279,#MUNCHE this game has been so poor it should be last on @BBCMOTD with just the score flashed up,,['#MUNCHE'],,1603563760
1320051337623703553,Messi jogou hoje? Kkkkkkk 🤑,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603559749
1320067147310206982,Big save Mendy #MUNCHE,,['#MUNCHE'],,1603563518
1320067267028275204,"این ادوارد مندی گلر چلسی چقدر شوت گیره \n\n#MUNCHE",,['#MUNCHE'],,1603563546
1320067523098890247,Horrible ce match #MUNCHE,,['#MUNCHE'],,1603563608
1320053888947539970,Houston amaneció como el pecho de Messi...,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[1, 0, 2, 0]",1603560357
1320052726663958530,Buenos tardes @cholometr0 .... Me gustaría saber cuánto ha ganado el entrenador del Atlético de Madrid desde que Lionel Messi participó en un gol a favor de su equipo contra el Real de Madrid 😬,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603560080
1320048308618956800,"They celebrated de Jong's dribble against Modric for two years and Modric took the revenge with toying whole Barça's defense and ended up with scoring.\n\nModric is karma. 😂😂\n\n#Halamadrid https://t.co/YS1hGKPLfz","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603559026
1320060342731497475,"Messi pars du barca ! Tu es le seul bon joueur dans cette équipe, que de cancres. 😪","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603561895
1320067100296216586,"4 Minutes stoppage before the Man Utd penalty occurs\n\n#MUNCHE",,['#MUNCHE'],,1603563507
1320060371370168324,Modric es: https://t.co/V0HwoqasWz,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603561901
1320068059101564928,"https://t.co/A0ivjLxjji\n\n#MUNCHE #BarcaReal #SaturdayThoughts #ElClasico #UN75 #Golden #BREAKING #BETTERNIGERIA #EndPoliceBrutalityinNigeraNOW #EndPoliceBrutality #EndSarsProtests #EndSARSBrutality #VoteEarly #BuhariResign #NipeDili #ElimikaWikiendi #kazimtaani #kazimpango #AFLGF",,['#MUNCHE'],,1603563735
1320047727598776330,Qué pasó del pecho frío de Messi???,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558887
1320052538566168576,"Kroos, Valverde, Modric ont donné une leçon de football à De Jong ça bouge pas","[[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],"[1, 0, 0, 0]",1603560035
1320061159211290625,"Informan que Messi ya está valorando reenviar Burofax... Que no se la cala más.\n\nSeguimos informando.","[[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1]]",['Messi'],,1603562089
1320045883195535362,"The only acceptable lineup vs Juve\n\n                     Neto\nDest    Araujo     Lenglet    Alba\n             Pjanic     Frenkie\nDembele       Pedri         Ansu\n                     Messi","[[7, 0, 6, 0], [6, 0, 5, 0], [4, 0, 3, 0], [1, 0, 1, 0]]",['Messi'],"[13, 0, 7, 1]",1603558447
1320045719907192833,messi bu sene futbol oynamak istemiyor 15 gol 17 asist anca yapar,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558408
1320045652693450752,L'OM s'impose 1-0 sur la pelouse de Lorient #FCLOM,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['#FCLOM'],"[0, 0, 0, 0]",1603558392
1320046474684674051,Taxidermy #messi https://t.co/Hj1tnW2VXt,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558589
1320066637739954177,Ayo MU..GGGAAASSSKKKAAANNN #MUNCHE,,['#MUNCHE'],,1603563395
1320046183306375175,"Messi quase fez hat-trick no clássico hoje\n\n𝚂𝚘 𝚏𝚊𝚕𝚝𝚘𝚞 𝚝𝚛𝚎𝚜 𝚙𝚎𝚗𝚊𝚕𝚝𝚒𝚜","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603558519
1320047680924442624,"When Luca plays, you feel as if there is a musician playing music rather than a player playing football #modric https://t.co/Hb6L8Ha1iG","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603558876
1320067266348724224,"#PremierLeague || ATAJADOOOOOOOÓN!!!🧤🧤\n\nRashford la tuvo otra vez y una vez más el arquero del #ChelseaFC la mandó afuera!!! \n\n#MUNCHE https://t.co/bLrU5IvGjf",,['#MUNCHE'],,1603563546
1320067947843510273,"Today: VVV 0-13 Ajax\n\nAlso today: Unused substitute in Man Utd and Chelsea's goalless draw\n\n#MUNCHE https://t.co/DGZVZdPvQT",,['#MUNCHE'],,1603563709
1320067447886589954,Where is Kepa when we needed him? #MUNCHE,,['#MUNCHE'],,1603563590
1320046479059439617,"Victoire avec de la réussite mais les trois points sont la à l'extérieur, on va s'en contenter haha. #FCLOM","[[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['#FCLOM'],"[1, 0, 1, 0]",1603558589
1320049156384280579,Que paso con messi que le dicen \"pobre messi\" ???,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603559228
1320066346378514432,I think Ole is not playing VDB because he didn't want him in the first place #MUNCHE #MUFC,,['#MUNCHE'],,1603563325
1320046706629791746,"OPINA: ¿Desapareció Messi ante el Real Madrid en el Clásico?\n#JMDeportes https://t.co/wRD6Fst7HE","[[0, 0, 1, 1], [0, 0, 1, 1], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 1, 1]",1603558644
1320051757423206400,"Ostias pues tenían razón... La culpa de que el Barça apeste es de Griezmann (jugó 10 minutos)... No tiene nada que ver que Messi ni está ni se le espera(jugó todo el partido)...\n\nAbran los ojos misijos",,['Messi'],,1603559849
1320068057994244096,"In an ideal situation, a clueless manager and Chelsea first team coach would be two different persons. \n\n5 defenders against a Man United team because he was/is more afraid of losing than he was/is excited about winning. \n\n#MUNCHE",,['#MUNCHE'],,1603563735
1320057398900477952,Clear penalty. Messi robbed once again. Casemiro touched the ball but at the same time fouls Messi. https://t.co/MnCmUTWrqW,,['Messi'],,1603561193
1320051642348101634,Mañana aparece Messi diciendo que se va que ahora sí,"[[2, 0, 0, 1], [2, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 0]]",['Messi'],"[10, 0, 0, 4]",1603559821
1320054205772607488,It’s the Messi face for me 😂😂 #ElClasico https://t.co/kM94wEuYOk,"[[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]",['Messi'],"[1, 0, 0, 0]",1603560433
1320054170032861187,Messi vs the world https://t.co/iJcP5ncRhN,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603560424
1320066307249897474,Dans quel monde tu achètes Van de Beek 50m pour le laisser sur le banc les jours de match importants et le mettre jamais titulaire? #munche,,['#MUNCHE'],,1603563316
1320067130335891459,HOLY FUCK MENDY!!!!! #MUNCHE,,['#MUNCHE'],,1603563514
1320067334254505985,Mendyyyy ✊✊✊#MUNCHE,,['#MUNCHE'],,1603563563
1320067438566801409,Mendy for President ...what a save 🔥👍 #MUNCHE #EndSARSBrutality #EndBadGovernanceinNIGERIA,,['#MUNCHE'],,1603563587
1320046844160937984,"Eu estou triste pelo Messi, ele não merece tanto sofrimento","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 1, 0]",1603558676
1320067859763073025,What a boring game...nap is gonna be good after #MUNCHE,,['#MUNCHE'],,1603563688
1320057892435685376,steady modric,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603561310
1320048363463675904,c'est plus Lionel Messi c'est Lionel Menan mdr,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603559039
1320067142566481921,MENDY!!! #MUNCHE,,['#MUNCHE'],,1603563517
1320066986496479232,One of our worst performances in terms of creativity. #MUNCHE,,['#MUNCHE'],,1603563478
1320058149152256000,Rodrygo has played #ElClasico for 19 minutes and has more goal contributions in it than Messi has since May 2018 🤭🤭🤭,"[[5, 0, 0, 1], [5, 0, 0, 1], [5, 0, 0, 1], [5, 0, 0, 0], [2, 0, 0, 0]]",['Messi'],,1603561372
1320051633674473476,Messi + Coutinho = Vinicius Jnr 😂😂😂💔💔 #ElClasico #ElClassico https://t.co/sEg0zMxcNS,"[[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]]",['Messi'],"[3, 0, 0, 1]",1603559819
1320067797184106497,Mendy just made me cum. What a save 😍😍😍💙 #MUNCHE,,['#MUNCHE'],,1603563673
1320045441698902017,"Terminé victoire de l'OM 1-0 à Lorient. C'était moche encore encore une fois. Un triste OM face à un promu...\n\nBalerdi meilleur joueur du match ?\n\n#TeamOM #FCLOM","[[23, 0, 9, 1], [22, 0, 8, 1], [14, 0, 6, 1], [12, 0, 5, 1], [8, 0, 2, 1]]",['#FCLOM'],"[35, 0, 10, 1]",1603558342
1320055884513484800,Gol do Modric foi um esculacho com o goleiro kkkkkk,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],,1603561180
1320046234825117697,"Beau match de Balerdi, Thauvin et Amavi #FCLOM","[[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 1, 1], [0, 0, 1, 1]]",['#FCLOM'],"[0, 0, 1, 1]",1603558531
1320068009080328194,Thank you Mendy #MUNCHE,,['#MUNCHE'],,1603563723
1320045948828110848,#FCLOM Quelle purge encore...,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['#FCLOM'],"[0, 0, 0, 0]",1603558463
1320047489039454210,"Messi PEGOU AR, viu? https://t.co/MT9tBuunDe","[[8, 1, 1, 2], [8, 1, 1, 2], [6, 1, 1, 2], [4, 0, 1, 1], [0, 0, 0, 0]]",['Messi'],"[63, 5, 3, 14]",1603558830
1320047781516632067,"#FCLOM Strootman Nagatomo Luis Henrique et Marley Ake en mode décrassage sous la pluie du Moustoir après la victoire de l’OM à Lorient \n@OM_Officiel @maritimamedias #TeamOM https://t.co/5jZHgNOWH6","[[16, 0, 1, 0], [12, 0, 1, 0], [11, 0, 0, 0], [10, 0, 0, 0], [6, 0, 0, 0]]",['#FCLOM'],"[47, 0, 2, 0]",1603558900
1320049989545005056,"De Jong literally chokes in big games\n\nCoutinho should have been subbed off way earlier\n\nPedri looked so clueless but it was his first elclasico\n\nDembele should have come earlier\n\nMessi should play on his position\n\nAND LENGLET PIQUE BUSI OUT 😭💔\n#Barca #BARRMA","[[0, 0, 0, 0]]",['Messi'],,1603559426
1320056797672075264,"FOLLOW YAH AKU NEW\nOpen vcs berbayar 100k 1jam 50k 30 menit via pulsa/via ovo/via link aja. No WhatsApp:083171663096\nMalam Minggu Dinda #ElClasico Messi Barca Open Vcs Wkwk #openvcs Chelsea Jovi Liverpool Ansu fati Manchester united  IG live Cavani https://t.co/qZise96vHa",,['Messi'],,1603561180
1320047742484467718,"Imagine if he subbed Coutinho, pur Ansu back as LW, Messi falso with Pedri mediapunta and Ous on his favorite RW after 50-60 minutes. Key moment Ronald.","[[5, 1, 0, 1], [5, 1, 0, 0], [5, 1, 0, 0], [2, 1, 0, 0], [1, 0, 0, 0]]",['Messi'],"[5, 1, 0, 1]",1603558891
1320045700604858369,Messi bi laik : nyesel aing kaga jadi pindah,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603558404
1320051938398998528,Camera isolée sur le gardien du Barça au momentané Modric marque #BarcaReal https://t.co/vvbETEbG3a,,['Modric'],,1603559892
1320053256551305216,Il Messi dell'Uzbekistan mi mancava..,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603560206
1320057277391474694,"Non posso permettermi di lasciare ogni speranza.\nQualcuno dovrà pur reggere un certo peso sulle sue spalle e io non vedo nessuno - pur con tutta la fiducia possibile nelle istituzioni - più forte della chiesa cristiana.\nSiamo messi alla prova: volteremo le spalle?",,['Messi'],,1603561180
1320054382864535555,"A big win and a great performance by the young man, Jamal Musiala. Only 442 more goals before he matches Messi's career total. Watch this space. https://t.co/AJby2UWOD9","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603560475
1320062503070490624,"El Real Madrid derrotó al Barcelona de Messi en el clásico de la Liga de España\nhttps://t.co/9ovxjAVkab https://t.co/OYqz36jTA9","[[0, 0, 0, 0]]",['Messi'],,1603562411
1320049883399716866,Messi captaining his team to a another shambolic display against a big team....imagine my shock,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603559401
1320045665800650752,"Hay cosas de este partido que quiero compartir y que bueno, pueden tener recorrido a medio plazo:\n1) Ansu (casi) nunca de DC “estando”. Si Koeman apuesta por esto, es porque cree que mejora al equipo/Messi, redundando en lo que él ha pedido hasta la saciedad, un DC","[[3, 1, 1, 0], [2, 0, 1, 0], [1, 0, 1, 0], [0, 0, 1, 0]]",['Messi'],"[6, 3, 1, 0]",1603558395
1320049048636805124,"📻 #ElClásicoenCarrusel \n\n🗣️ LEO MESSI\n\n👉🏽 Acumula 515 minutos de fútbol sin marcar ante el Real Madrid entre todas las competiciones, su segunda peor racha en el clásico (522 mins)\n\n👉🏽 El argentino no ha podido marcar ante el Madrid con ninguno de sus últimos 19 remates https://t.co/Sa1ujmd4lq","[[5, 0, 1, 2], [5, 0, 1, 2], [3, 0, 1, 1], [2, 0, 0, 1]]",['Messi'],,1603559203
1320061224894287873,"#BVBS04 #FCLOM #vvvaja Rashford #GenoaInter Ramos #Golden #LaLigaEleven #fbkse #Liiga #ajax #BIFFCM #stayselcaday #DynamiteGRparty #MUNCHE #GlowingGemLeeKnow #BarcaReal #برشلونه_ريال_مدريد مودريتش  \n https://t.co/FohjThV9nE","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['#FCLOM'],,1603562105
1320051727723335681,Lionel Messi pasó los 900 días sin hacerle un gol al Real Madrid https://t.co/ZgyGvo5Bb9,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603559842
1320054176961990656,Pa gen fot pou Gardien sa la? Modric mechan,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],"[0, 0, 0, 0]",1603560426
1320054182104256512,Llegó el triste momento del declive futbolistico y fisico de Messi,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],"[0, 0, 0, 0]",1603560427
1320068142438047745,FT: Mang Ujang 0-0 CFC bukan cuma ayam. #MUNCHE,,['#MUNCHE'],,1603563755
1320045854561046529,"Victoire...\n\n3 points!!! L'essentiel est fait...\n\nPour le reste je vais m'abstenir!!! \n\n#OM\n#TeamOM\n#FCLOM \n#balerdi","[[3, 0, 1, 0], [3, 0, 1, 0], [3, 0, 0, 0], [2, 0, 0, 0]]",['#FCLOM'],"[3, 0, 2, 0]",1603558440
1320050106666725379,"Now y'all should realise that why Modric got Ballon d'Or. His performance in last game &amp; this one was just Brilliant!\n#BarcaReal","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],"[0, 0, 0, 0]",1603559454
1320047764022099969,"▶ Recupera els gols del clàssic! Ansu Fati ha empatat el gol inicial de Valverde, però Ramos, de penal en una acció molt polèmica, i Modric han sentenciat el partit pels de Zidane https://t.co/wgD3yoGejg","[[3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]]",['Modric'],"[3, 0, 0, 0]",1603558896
1320049337611788292,"Disastro Lamorgese, tunisino rimpatriato prima dell’esito del tampone: 100 poliziotti messi in quarantena\nhttps://t.co/ccr826IyPZ","[[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]]",['Messi'],,1603559271
1320067269003825154,"Avec Kepa, Chelsea perdait ce match #munche",,['#MUNCHE'],,1603563547
1320067381281116161,"ميندي بيقول لكيبا باي باي \nرائع مندي \n#MUNCHE",,['#MUNCHE'],,1603563574
1320046056571326465,"Les 3 points font du bieeeeen \nGros match d’Amavi, Rongier, Balerdi, Alavaro, Mandanda (qu’on oublie souvent de citer). Cuisance satisfaisant. Le reste c’est treeees moyen #FCLOM","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['#FCLOM'],"[0, 0, 0, 0]",1603558489
1320066581313974274,"Silvaaaaaaaaa...... Brings defence back to life\n#MUNCHE",,['#MUNCHE'],,1603563381
1320048277790871552,"|#LaLiga 🇪🇸| :\n\n🔴 FC Barcelone 1-3 Real Madrid ⚪\n                                  ⚽️ 5' Valverde\n⚽️ 8' Fati\n                                  ⚽️ 63' Ramos (p.)\n                                  ⚽️ 90' Modric\n\nAvec cette victoire ZZ peut sauver sa place !\n\n#ElClasico #BarcaReal https://t.co/dgIK3T0g8z","[[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]",['Modric'],,1603559018
1320067095632203779,Mendy is far better than Kepa #MUNCHE,,['#MUNCHE'],,1603563506
1320066666391347200,I knew it was gonna be a draw.  #MUNCHE,,['#MUNCHE'],,1603563402
1320047269333401607,No es mal día para recordar a todos esos \"ilustrados\" futbolísticamente hablando con De Jong de fotito de perfil y que aseguraban que el holandés era mejor que Kroos y Modric... Ni para limpiarle las botas... 😅 #HalaMadrid #Respect #Florentino #Zidane #Kroos #Modric #BarcaReal https://t.co/aRIfODr9mD,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",['Modric'],"[0, 0, 0, 0]",1603558778
1320053457445920770,"#YGEProtectLISA Andressa Urach #exile\xa0 #Golden\xa0\xa0\xa0\xa0\xa0  #BoyWithLuvTo1B Diego Ribas Breaking Bad Vinícius Jr Barcelona Messi Barça Modric Ajax Lenglet Chelsea Sergio Ramos Busquets Dembele Coutinho Hala Madrid #RealMadrid #EKP_artistoftheyear_BTS El Clasico\nhttps://t.co/Z3CmfQQ9du","[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]","['Modric', 'Messi']",,1603560255
